ADDRESSBLOCK,ADDRESSROAD,ADDRESSSTREET,X,Y
802,TAMPINES POLYVIEW,TAMPINES AVENUE 4,1.34609,103.93803
610,HDB-JURONG WEST,JURONG WEST STREET 65,1.33832,103.70086
611,HDB-JURONG WEST,JURONG WEST STREET 65,1.33891,103.70075
683A,HDB-JURONG WEST,JURONG WEST CENTRAL 1,1.34261,103.70485
691,HDB-JURONG WEST,JURONG WEST CENTRAL 1,1.34194,103.70631
692,HDB-JURONG WEST,JURONG WEST CENTRAL 1,1.34227,103.70661
309,HONG KAH EAST PLACE,JURONG EAST STREET 32,1.34754,103.73403
310,HONG KAH EAST PLACE,JURONG EAST STREET 32,1.34821,103.7338
314,HDB-JURONG EAST,JURONG EAST STREET 32,1.34665,103.73328
303,HONG KAH EAST GARDEN,JURONG EAST STREET 32,1.34486,103.73562
312,HDB-JURONG EAST,JURONG EAST STREET 32,1.34691,103.73217
18,,JALAN MEMBINA,1.28567,103.82678
25A,MEMBINA COURT,JALAN MEMBINA,1.28347,103.82618
231,HDB-BUKIT PANJANG,PENDING ROAD,1.37603,103.77278
224,HDB-BUKIT PANJANG,PENDING ROAD,1.37592,103.773
122,HDB-BUKIT PANJANG,PENDING ROAD,1.37764,103.76998
222,HDB-BUKIT PANJANG,PENDING ROAD,1.37521,103.7741
201,HDB-BUKIT PANJANG,PETIR ROAD,1.37184,103.77522
75A,,REDHILL ROAD,1.28805,103.81528
120A,RIVERVALE GARDENS,RIVERVALE DRIVE,1.38593,103.90398
121,RIVERVALE BANK,RIVERVALE DRIVE,1.38701,103.90479
119D,RIVERVALE GARDENS,RIVERVALE DRIVE,1.38531,103.90361
301,HDB-TAMPINES,TAMPINES STREET 32,1.35336,103.95548
415,HDB-SERANGOON ESTATE,SERANGOON CENTRAL,1.3498,103.8745
416,HDB-SERANGOON ESTATE,SERANGOON CENTRAL,1.35021,103.87482
299B,TAMPINES LODGE,TAMPINES STREET 22,1.34949,103.95412
470,SEGAR GARDENS,SEGAR ROAD,1.38842,103.77326
478,SEGAR GARDENS,SEGAR ROAD,1.38953,103.77287
467,SEGAR GARDENS,SEGAR ROAD,1.38698,103.77379
63,,SENG POH LANE,1.28388,103.83352
69,,SENG POH LANE,1.28415,103.83279
114,HDB-TAMPINES,SIMEI STREET 1,1.34385,103.95044
112,HDB-TAMPINES,SIMEI STREET 1,1.34311,103.94956
657B,HDB-JURONG WEST,JURONG WEST STREET 65,1.33596,103.70084
673A,HDB-JURONG WEST,JURONG WEST STREET 65,1.34427,103.70125
673B,HDB-JURONG WEST,JURONG WEST STREET 65,1.3444,103.70166
127C,KIM TIAN GREEN,KIM TIAN ROAD,1.28152,103.83004
6,HDB-BUKIT MERAH,KIM TIAN ROAD,1.28401,103.82742
123,HDB-BUKIT MERAH,KIM TIAN ROAD,1.28385,103.82896
130,KIM TIAN VISTA,KIM TIAN ROAD,1.28041,103.82927
127D,KIM TIAN GREEN,KIM TIAN ROAD,1.28112,103.82994
126B,KIM TIAN GREEN,KIM TIAN ROAD,1.28265,103.82976
131B,KIM TIAN VISTA,KIM TIAN ROAD,1.28092,103.82837
156,MEI LING VISTA,MEI LING STREET,1.29299,103.80441
262A,COMPASSVALE NORTH GATE,COMPASSVALE STREET,1.39554,103.89494
298B,COMPASSVALE GREEN,COMPASSVALE STREET,1.39552,103.90221
262B,COMPASSVALE NORTH GATE,COMPASSVALE STREET,1.3951,103.89547
252,COMPASSVALE HAVEN,COMPASSVALE STREET,1.39368,103.90077
292B,COMPASSVALE LODGE,COMPASSVALE STREET,1.3954,103.89875
189A,RIVERVALE GATEWAY,RIVERVALE DRIVE,1.39556,103.90402
188D,RIVERVALE GATEWAY,RIVERVALE DRIVE,1.39495,103.90401
188C,RIVERVALE GATEWAY,RIVERVALE DRIVE,1.39522,103.90481
188B,RIVERVALE GATEWAY,RIVERVALE DRIVE,1.39454,103.90546
337,HDB-TAMPINES,TAMPINES STREET 32,1.35239,103.95988
249,HDB-BISHAN,BISHAN STREET 22,1.36124,103.84377
253,HDB-BISHAN,BISHAN STREET 22,1.36226,103.84308
254,HDB-BISHAN,BISHAN STREET 22,1.36192,103.843
248,HDB-BISHAN,BISHAN STREET 22,1.3614,103.84328
255,HDB-BISHAN,BISHAN STREET 22,1.36167,103.84274
256,HDB-BISHAN,BISHAN STREET 22,1.36132,103.84268
247,HDB-BISHAN,BISHAN STREET 22,1.36108,103.84314
246,HDB-BISHAN,BISHAN STREET 22,1.36067,103.84335
26,,SECTOR A SIN MING INDUSTRIAL ESTATE,1.3558,103.84055
173D,HDB-PUNGGOL,PUNGGOL FIELD,1.39601,103.91076
101D,HDB-PUNGGOL,PUNGGOL FIELD,1.39848,103.90614
477,SEGAR GARDENS,SEGAR ROAD,1.38924,103.77306
476,SEGAR GARDENS,SEGAR ROAD,1.38889,103.77291
483,SEGAR GARDENS,SEGAR ROAD,1.3888,103.77213
474,SEGAR GARDENS,SEGAR ROAD,1.38863,103.77239
471,SEGAR GARDENS,SEGAR ROAD,1.38829,103.77289
479,SEGAR GARDENS,SEGAR ROAD,1.38965,103.77271
168A,PARC LUMIERE,SIMEI LANE,1.34274,103.95898
167C,PARC LUMIERE,SIMEI LANE,1.343,103.95941
128,KIM TIAN VISTA,KIM TIAN ROAD,1.28162,103.82888
2,,KITCHENER ROAD,1.30784,103.85917
248,COMPASSVALE HAVEN,COMPASSVALE ROAD,1.3922,103.89846
20,DOVER VILLE,DOVER CRESCENT,1.30672,103.78352
134,HDB-PUNGGOL,EDGEDALE PLAINS,1.39234,103.91018
183,,EDGEFIELD PLAINS,1.39881,103.90985
182,,EDGEFIELD PLAINS,1.39892,103.90931
193,,EDGEFIELD PLAINS,1.39997,103.90901
107D,,EDGEFIELD PLAINS,1.39624,103.90801
107A,,EDGEFIELD PLAINS,1.3972,103.90683
188A,RIVERVALE GATEWAY,RIVERVALE DRIVE,1.39428,103.90532
187B,RIVERVALE GATEWAY,RIVERVALE DRIVE,1.3943,103.90585
114,HDB-KEMBANGAN ESTATE,LENGKONG TIGA,1.32313,103.91205
112,HDB-KEMBANGAN ESTATE,LENGKONG TIGA,1.32349,103.91141
682B,HDB-JURONG WEST,JURONG WEST CENTRAL 1,1.34362,103.70567
681A,HDB-JURONG WEST,JURONG WEST CENTRAL 1,1.34441,103.7052
680A,HDB-JURONG WEST,JURONG WEST CENTRAL 1,1.34462,103.70556
679A,HDB-JURONG WEST,JURONG WEST CENTRAL 1,1.34427,103.70583
681C,HDB-JURONG WEST,JURONG WEST CENTRAL 1,1.34449,103.70476
320,HDB-JURONG EAST,JURONG EAST STREET 31,1.34876,103.73071
333A,ANCHORVALE ISLES,ANCHORVALE LINK,1.39468,103.89087
333B,ANCHORVALE ISLES,ANCHORVALE LINK,1.39458,103.89143
333C,ANCHORVALE ISLES,ANCHORVALE LINK,1.39442,103.89177
754,HDB-PASIR RIS,PASIR RIS STREET 71,1.37719,103.93408
720,HDB-PASIR RIS,PASIR RIS STREET 72,1.38179,103.93641
929,NANYANG EMERALD,JURONG WEST STREET 92,1.34129,103.68927
932,HDB-JURONG WEST,JURONG WEST STREET 92,1.34175,103.68866
974,HDB-JURONG WEST,JURONG WEST STREET 93,1.33965,103.69327
986B,,JURONG WEST STREET 93,1.33717,103.69553
989C,,JURONG WEST STREET 93,1.3358,103.69515
126,HDB-HOUGANG,HOUGANG AVENUE 1,1.35222,103.88569
106,HDB-HOUGANG,HOUGANG AVENUE 1,1.3537,103.89068
803,TAMPINES POLYVIEW,TAMPINES AVENUE 4,1.3452,103.93769
908,TAMPINES PALMSVILLE,TAMPINES AVENUE 4,1.35054,103.93872
764,HDB-JURONG WEST,JURONG WEST STREET 74,1.3494,103.69845
757,HDB-JURONG WEST,JURONG WEST STREET 74,1.34968,103.70077
755,HDB-JURONG WEST,JURONG WEST STREET 74,1.3484,103.70085
752,HDB-JURONG WEST,JURONG WEST STREET 74,1.34853,103.69943
759,HDB-JURONG WEST,JURONG WEST STREET 74,1.35014,103.6997
753,HDB-JURONG WEST,JURONG WEST STREET 74,1.34846,103.69995
931,HDB-HOUGANG,HOUGANG STREET 91,1.37554,103.8806
974,HDB-HOUGANG,HOUGANG STREET 91,1.37779,103.87944
950,HDB-HOUGANG,HOUGANG STREET 91,1.37543,103.87869
912,HDB-HOUGANG,HOUGANG STREET 91,1.37849,103.88402
958,HDB-HOUGANG,HOUGANG STREET 91,1.37664,103.87979
920,HDB-HOUGANG,HOUGANG STREET 91,1.37682,103.88408
926,HDB-HOUGANG,HOUGANG STREET 91,1.37607,103.88092
750,NEE SOON CENTRAL GREEN,YISHUN STREET 72,1.42798,103.83428
751,NEE SOON CENTRAL GREEN,YISHUN STREET 72,1.42761,103.83427
752,NEE SOON CENTRAL GREEN,YISHUN STREET 72,1.42724,103.83405
321,HDB-JURONG EAST,JURONG EAST STREET 31,1.34836,103.73009
326,HDB-JURONG EAST,JURONG EAST STREET 31,1.34902,103.72961
322,HDB-JURONG EAST,JURONG EAST STREET 31,1.34804,103.72917
324,HDB-JURONG EAST,JURONG EAST STREET 31,1.34868,103.72987
323,HDB-JURONG EAST,JURONG EAST STREET 31,1.34839,103.72899
319,HDB-JURONG EAST,JURONG EAST STREET 31,1.34799,103.73046
676A,EDELWEISS@JURONG,JURONG WEST STREET 64,1.34596,103.70454
685A,HDB-JURONG WEST,JURONG WEST STREET 64,1.34326,103.70416
668A,HDB-JURONG WEST,JURONG WEST STREET 64,1.34183,103.70288
665B,HDB-JURONG WEST,JURONG WEST STREET 64,1.3398,103.70294
990C,,JURONG WEST STREET 93,1.3356,103.69449
987C,,JURONG WEST STREET 93,1.33662,103.69509
978,HDB-JURONG WEST,JURONG WEST STREET 93,1.34054,103.69408
632,HDB-PASIR RIS,PASIR RIS DRIVE 3,1.37864,103.93985
630,HDB-PASIR RIS,PASIR RIS DRIVE 3,1.37838,103.9411
631,HDB-PASIR RIS,PASIR RIS DRIVE 3,1.37889,103.94014
629,HDB-PASIR RIS,PASIR RIS DRIVE 3,1.37901,103.94057
645,HDB-PASIR RIS,PASIR RIS DRIVE 10,1.37842,103.93779
651,HDB-PASIR RIS,PASIR RIS DRIVE 10,1.3791,103.93829
642,HDB-PASIR RIS,PASIR RIS DRIVE 10,1.37756,103.93841
760,HDB-JURONG WEST,JURONG WEST STREET 74,1.34943,103.69978
756,HDB-JURONG WEST,JURONG WEST STREET 74,1.34933,103.70072
761,HDB-JURONG WEST,JURONG WEST STREET 74,1.34904,103.69946
754,HDB-JURONG WEST,JURONG WEST STREET 74,1.34866,103.70038
765,HDB-JURONG WEST,JURONG WEST STREET 74,1.35008,103.69839
715,HDB-JURONG WEST,JURONG WEST STREET 71,1.34375,103.69641
650A,HDB-JURONG WEST,JURONG WEST STREET 61,1.33802,103.6969
651B,HDB-JURONG WEST,JURONG WEST STREET 61,1.33707,103.69826
652C,HDB-JURONG WEST,JURONG WEST STREET 61,1.33664,103.6972
744,GEK POH VILLE,JURONG WEST STREET 73,1.34679,103.6989
14,,MERPATI ROAD,1.32783,103.88311
150,HDB-QUEENSTOWN,MEI LING STREET,1.2949,103.8037
157,MEILING HEIGHTS,MEI LING STREET,1.29311,103.80373
143,HDB-QUEENSTOWN,MEI LING STREET,1.29348,103.80473
197A,HDB-PUNGGOL,PUNGGOL FIELD,1.39977,103.90685
267A,PUNGGOL SAPPHIRE,PUNGGOL FIELD,1.40456,103.8975
199B,HDB-PUNGGOL,PUNGGOL FIELD,1.39997,103.90575
269C,PUNGGOL SAPPHIRE,PUNGGOL FIELD,1.40365,103.89853
196B,HDB-PUNGGOL,PUNGGOL FIELD,1.39901,103.90699
197B,HDB-PUNGGOL,PUNGGOL FIELD,1.40013,103.90665
129,HDB-BISHAN,BISHAN STREET 12,1.34569,103.8504
130,HDB-BISHAN,BISHAN STREET 12,1.34591,103.85102
131,HDB-BISHAN,BISHAN STREET 12,1.34558,103.85095
127,HDB-BISHAN,BISHAN STREET 12,1.34608,103.85169
126,HDB-BISHAN,BISHAN STREET 12,1.34627,103.85208
556,CHENG SAN PLACE,ANG MO KIO AVENUE 10,1.37203,103.85763
552,CHENG SAN PLACE,ANG MO KIO AVENUE 10,1.37226,103.85683
553,CHENG SAN PLACE,ANG MO KIO AVENUE 10,1.3726,103.85723
548,CHENG SAN PLACE,ANG MO KIO AVENUE 10,1.37291,103.85705
549,CHENG SAN PLACE,ANG MO KIO AVENUE 10,1.37316,103.85741
706,HDB-PASIR RIS,PASIR RIS DRIVE 10,1.38077,103.93815
132,HDB-PASIR RIS,PASIR RIS STREET 11,1.36623,103.95609
675,HDB-HOUGANG,HOUGANG AVENUE 8,1.37189,103.88436
677,HDB-HOUGANG,HOUGANG AVENUE 8,1.37118,103.88425
944,HDB-HOUGANG,HOUGANG STREET 92,1.37429,103.88043
937,HDB-HOUGANG,HOUGANG STREET 92,1.37474,103.8793
946,HDB-HOUGANG,HOUGANG STREET 92,1.37465,103.88122
940,HDB-HOUGANG,HOUGANG STREET 92,1.37348,103.87978
936,HDB-HOUGANG,HOUGANG STREET 92,1.37457,103.87988
943,HDB-HOUGANG,HOUGANG STREET 92,1.37387,103.88056
241,HOUGANG HEIGHTS,HOUGANG STREET 22,1.35651,103.89184
245,HOUGANG HEIGHTS,HOUGANG STREET 22,1.35841,103.89172
240,HOUGANG HEIGHTS,HOUGANG STREET 22,1.35642,103.89065
243,HOUGANG HEIGHTS,HOUGANG STREET 22,1.35764,103.8917
244,HOUGANG HEIGHTS,HOUGANG STREET 22,1.35807,103.89195
242,HOUGANG HEIGHTS,HOUGANG STREET 22,1.35739,103.89217
246,HOUGANG HEIGHTS,HOUGANG STREET 22,1.35876,103.89146
239,HOUGANG HEIGHTS,HOUGANG STREET 22,1.35597,103.89048
892B,HDB-WOODLANDS,WOODLANDS DRIVE 50,1.43759,103.78967
899A,HDB-WOODLANDS,WOODLANDS DRIVE 50,1.43581,103.79525
18,,JALAN SULTAN,1.30327,103.86261
19,,JALAN SULTAN,1.30371,103.86234
662B,HDB-JURONG WEST,JURONG WEST STREET 64,1.33702,103.70339
662A,HDB-JURONG WEST,JURONG WEST STREET 64,1.33689,103.70274
668D,HDB-JURONG WEST,JURONG WEST STREET 64,1.34126,103.703
44,MARINE CRESCENT GARDENS,MARINE CRESCENT,1.30473,103.91309
568,HDB-HOUGANG,HOUGANG STREET 51,1.37809,103.88899
566,HDB-HOUGANG,HOUGANG STREET 51,1.38127,103.88844
551,HDB-HOUGANG,HOUGANG STREET 51,1.37849,103.89072
558,HDB-HOUGANG,HOUGANG STREET 51,1.38049,103.88976
554,CHENG SAN PLACE,ANG MO KIO AVENUE 10,1.37282,103.85778
550,HDB-ANG MO KIO,ANG MO KIO AVENUE 10,1.37361,103.85821
551,HDB-ANG MO KIO,ANG MO KIO AVENUE 10,1.37393,103.85867
303,TECK GHEE VISTA,ANG MO KIO AVENUE 1,1.36665,103.84525
305,TECK GHEE VISTA,ANG MO KIO AVENUE 1,1.36608,103.84601
119,HDB-BEDOK,BEDOK NORTH ROAD,1.33019,103.93872
475D,PARKLAND RESIDENCES,UPPER SERANGOON CRESCENT,1.37518,103.90041
326A,PUNGGOL VUE,SUMANG WALK,1.41299,103.89933
326B,PUNGGOL VUE,SUMANG WALK,1.41261,103.89973
523,HDB-JURONG WEST,JURONG WEST STREET 52,1.34676,103.71616
939,HDB-HOUGANG,HOUGANG STREET 92,1.37396,103.8797
941,HDB-HOUGANG,HOUGANG STREET 92,1.37356,103.87918
945,HDB-HOUGANG,HOUGANG STREET 92,1.37422,103.88102
942,HDB-HOUGANG,HOUGANG STREET 92,1.37329,103.88041
372,HDB-HOUGANG,HOUGANG STREET 31,1.36299,103.89046
11,HDB-TOA PAYOH,JOO SENG ROAD,1.33501,103.88071
19,HDB-TOA PAYOH,JOO SENG ROAD,1.33465,103.88099
101,HWI YOH COURT,SERANGOON NORTH AVENUE 1,1.37104,103.87036
125,HDB-SERANGOON ESTATE,SERANGOON NORTH AVENUE 1,1.36645,103.87211
119,HWI YOH VILLE,SERANGOON NORTH AVENUE 1,1.36748,103.87149
893C,HDB-WOODLANDS,WOODLANDS DRIVE 50,1.43632,103.79046
668E,,JURONG WEST STREET 64,1.34121,103.70273
675B,EDELWEISS@JURONG,JURONG WEST STREET 64,1.34575,103.70364
669C,HDB-JURONG WEST,JURONG WEST STREET 64,1.34351,103.70282
684C,HDB-JURONG WEST,JURONG WEST STREET 64,1.34359,103.7045
668C,HDB-JURONG WEST,JURONG WEST STREET 64,1.34133,103.7034
276C,WENYA,JURONG WEST STREET 25,1.35324,103.70444
275C,WENYA,JURONG WEST STREET 25,1.35312,103.70277
275D,WENYA,JURONG WEST STREET 25,1.35366,103.70294
276A,WENYA,JURONG WEST STREET 25,1.3532,103.70365
569,HDB-HOUGANG,HOUGANG STREET 51,1.37745,103.88818
550,HDB-HOUGANG,HOUGANG STREET 51,1.37816,103.89069
557,HDB-HOUGANG,HOUGANG STREET 51,1.37995,103.89044
546,HDB-HOUGANG,HOUGANG STREET 51,1.37892,103.89178
561,HDB-HOUGANG,HOUGANG STREET 51,1.38038,103.88919
562,HDB-HOUGANG,HOUGANG STREET 51,1.38093,103.88912
567,HDB-HOUGANG,HOUGANG STREET 51,1.37849,103.88901
648D,HDB-JURONG WEST,JURONG WEST STREET 61,1.33943,103.69768
656D,HDB-JURONG WEST,JURONG WEST STREET 61,1.33552,103.69983
25B,MEMBINA COURT,JALAN MEMBINA,1.28362,103.82539
521,HDB-JURONG WEST,JURONG WEST STREET 52,1.34659,103.71725
518A,,JURONG WEST STREET 52,1.34519,103.71878
515,HDB-JURONG WEST,JURONG WEST STREET 52,1.3463,103.72063
405A,HDB-KANGKAR,FERNVALE LANE,1.38882,103.87386
404A,HDB-KANGKAR,FERNVALE LANE,1.38835,103.87381
403C,,FERNVALE LANE,1.38832,103.87294
405B,HDB-KANGKAR,FERNVALE LANE,1.389,103.87367
403A,,FERNVALE LANE,1.38893,103.87321
413A,CORAL VALE,FERNVALE LINK,1.38931,103.87873
125,HDB-HOUGANG,HOUGANG AVENUE 1,1.35241,103.88649
152A,,SERANGOON NORTH AVENUE 1,1.36979,103.87274
110,HWI YOH VILLE,SERANGOON NORTH AVENUE 1,1.36939,103.87141
106,HWI YOH COURT,SERANGOON NORTH AVENUE 1,1.37024,103.87082
153A,,SERANGOON NORTH AVENUE 1,1.36965,103.87195
117,HWI YOH VILLE,SERANGOON NORTH AVENUE 1,1.36797,103.87086
123,HDB-SERANGOON ESTATE,SERANGOON NORTH AVENUE 1,1.36696,103.87259
154,HDB-SERANGOON NORTH ESTATE,SERANGOON NORTH AVENUE 1,1.37013,103.87312
121,HDB-SERANGOON ESTATE,SERANGOON NORTH AVENUE 1,1.36694,103.87128
341A,SUN TRELLIS,SEMBAWANG CLOSE,1.44758,103.81861
340A,SUN TRELLIS,SEMBAWANG CLOSE,1.44753,103.81789
276D,WENYA,JURONG WEST STREET 25,1.35345,103.70441
274B,WENYA,JURONG WEST STREET 25,1.35287,103.70328
26C,MEMBINA COURT,JALAN MEMBINA,1.28276,103.82521
27A,MEMBINA COURT,JALAN MEMBINA,1.28222,103.82454
21,HDB-BUKIT MERAH,JALAN MEMBINA,1.28509,103.82578
233,COMPASSVALE PLAINS,COMPASSVALE WALK,1.38994,103.90072
224D,COMPASSVALE VISTA,COMPASSVALE WALK,1.38855,103.89849
237,HDB-HOUGANG,HOUGANG STREET 21,1.3565,103.88867
715,TAMPINES STARLIGHT,TAMPINES STREET 71,1.35956,103.93703
703,TAMPINES SUNRISE,TAMPINES STREET 71,1.35688,103.93774
13,,MERPATI ROAD,1.32778,103.88374
12,,MERPATI ROAD,1.32773,103.88436
57,GEYLANG BAHRU VILLE,GEYLANG BAHRU,1.32354,103.86915
27,HDB-TOA PAYOH,TOA PAYOH EAST,1.33227,103.85636
257,HDB-TOA PAYOH,KIM KEAT AVENUE,1.33261,103.85727
232,TOA PAYOH EIGHT,LORONG 8 TOA PAYOH,1.33757,103.85884
4,KIM KEAT COURT,LORONG 7 TOA PAYOH,1.33904,103.85554
225,TOA PAYOH EIGHT,LORONG 8 TOA PAYOH,1.33951,103.85565
3,KIM KEAT COURT,LORONG 7 TOA PAYOH,1.3392,103.85445
85,HDB-TOA PAYOH,LORONG 4 TOA PAYOH,1.33629,103.84843
110,HDB-HOUGANG,HOUGANG AVENUE 1,1.35466,103.88955
117,HDB-HOUGANG,HOUGANG AVENUE 1,1.35361,103.88815
107,KEMBANGAN GARDENS,LENGKONG TIGA,1.32495,103.91018
429,HDB-PASIR RIS,PASIR RIS DRIVE 6,1.37007,103.95673
453,HDB-PASIR RIS,PASIR RIS DRIVE 6,1.37185,103.95737
2,HDB-BEDOK,EAST COAST ROAD,1.31191,103.92347
1,HDB-BEDOK,EAST COAST ROAD,1.31176,103.92311
126C,HDB-PUNGGOL,EDGEDALE PLAINS,1.39397,103.91066
126D,HDB-PUNGGOL,EDGEDALE PLAINS,1.39378,103.91098
6,EVERTON PARK,EVERTON PARK,1.27667,103.83868
638,PIONEER MALL,JURONG WEST STREET 61,1.34159,103.69702
652B,HDB-JURONG WEST,JURONG WEST STREET 61,1.33664,103.69799
607A,,JURONG WEST STREET 65,1.33828,103.69993
506,ELIAS PARKS ESTATE,PASIR RIS STREET 52,1.37699,103.94485
518,ELIAS PARKS ESTATE,PASIR RIS STREET 52,1.37439,103.9446
299,PUNGGOL GROVE,PUNGGOL CENTRAL,1.40271,103.90531
165B,,PUNGGOL CENTRAL,1.39513,103.91447
186,HDB-PUNGGOL,PUNGGOL CENTRAL,1.39856,103.9111
601B,PUNGGOL VISTA,PUNGGOL CENTRAL,1.40215,103.90783
303C,CORALINUS,PUNGGOL CENTRAL,1.40405,103.9053
724,TAMPINES COURTVIEW,TAMPINES STREET 71,1.35684,103.93495
712,TAMPINES STARLIGHT,TAMPINES STREET 71,1.35894,103.93716
708,TAMPINES STARLIGHT,TAMPINES STREET 71,1.35799,103.93689
713,TAMPINES STARLIGHT,TAMPINES STREET 71,1.35924,103.93765
732,TAMPINES COURTVIEW,TAMPINES STREET 71,1.35756,103.93432
711,TAMPINES STARLIGHT,TAMPINES STREET 71,1.35843,103.93704
517,HDB-JURONG WEST,JURONG WEST STREET 52,1.34585,103.71972
517D,HDB-JURONG WEST,JURONG WEST STREET 52,1.34492,103.71946
941,HDB-JURONG WEST,JURONG WEST STREET 91,1.34388,103.6888
933,HDB-JURONG WEST,JURONG WEST STREET 91,1.3421,103.68981
85C,HDB-TOA PAYOH,LORONG 4 TOA PAYOH,1.33629,103.84748
85B,HDB-TOA PAYOH,LORONG 4 TOA PAYOH,1.33629,103.84844
85A,HDB-TOA PAYOH,LORONG 4 TOA PAYOH,1.33628,103.84941
216,HDB-TOA PAYOH,LORONG 8 TOA PAYOH,1.34247,103.85418
217,HDB-TOA PAYOH,LORONG 8 TOA PAYOH,1.34266,103.85467
218,HDB-TOA PAYOH,LORONG 8 TOA PAYOH,1.34273,103.85515
109,KEBUN BARU HEIGHTS,ANG MO KIO AVENUE 4,1.3701,103.83769
256,KEBUN BARU VIEW,ANG MO KIO AVENUE 4,1.37062,103.83597
753,HDB-YISHUN,YISHUN STREET 72,1.42699,103.83463
754,HDB-YISHUN,YISHUN STREET 72,1.42689,103.83407
2,EVERTON PARK,EVERTON PARK,1.27742,103.83933
5,EVERTON PARK,EVERTON PARK,1.27668,103.83946
442,HDB-BUKIT PANJANG,FAJAR ROAD,1.38225,103.77124
453,HDB-BUKIT PANJANG,FAJAR ROAD,1.38545,103.77167
403,HDB-BUKIT PANJANG,FAJAR ROAD,1.38113,103.76775
438,HDB-BUKIT PANJANG,FAJAR ROAD,1.38278,103.7703
439,HDB-BUKIT PANJANG,FAJAR ROAD,1.38305,103.77046
440,HDB-BUKIT PANJANG,FAJAR ROAD,1.38374,103.77005
236,HDB-HOUGANG,HOUGANG AVENUE 1,1.35782,103.88894
299A,COMPASSVALE GREEN,COMPASSVALE STREET,1.39624,103.90263
303B,CORALINUS,PUNGGOL CENTRAL,1.40392,103.90553
196C,HDB-PUNGGOL,PUNGGOL FIELD,1.39928,103.9075
199A,HDB-PUNGGOL,PUNGGOL FIELD,1.39977,103.906
106A,HDB-PUNGGOL,PUNGGOL FIELD,1.3966,103.90834
269B,CHENG YAN COURT,QUEEN STREET,1.30036,103.85347
269C,CHENG YAN COURT,QUEEN STREET,1.30074,103.85356
681,HDB-KALLANG/WHAMPOA,RACE COURSE ROAD,1.31372,103.85527
13,REDHILL GARDENS,REDHILL CLOSE,1.28542,103.81695
862A,TAMPINES PARKVIEW,TAMPINES STREET 83,1.35506,103.93651
649,HDB-PASIR RIS,PASIR RIS DRIVE 10,1.37844,103.93831
937,HDB-JURONG WEST,JURONG WEST STREET 91,1.34245,103.69009
919,HDB-JURONG WEST,JURONG WEST STREET 91,1.33993,103.68735
934,HDB-JURONG WEST,JURONG WEST STREET 91,1.34224,103.68874
186,RIVERVALE GATEWAY,RIVERVALE CRESCENT,1.39336,103.90614
186A,RIVERVALE GATEWAY,RIVERVALE DRIVE,1.39301,103.90565
186D,RIVERVALE GATEWAY,RIVERVALE DRIVE,1.39343,103.90544
427,HDB-PASIR RIS,PASIR RIS DRIVE 6,1.37031,103.95601
450,HDB-PASIR RIS,PASIR RIS DRIVE 6,1.37114,103.9581
103,HDB-HOUGANG,HOUGANG AVENUE 1,1.35528,103.89036
121,HDB-HOUGANG,HOUGANG AVENUE 1,1.35384,103.88692
757,HDB-YISHUN,YISHUN STREET 72,1.42651,103.83428
758,HDB-YISHUN,YISHUN STREET 72,1.42603,103.83427
532,PANGSHAN VALLEY,JELAPANG ROAD,1.38502,103.76456
508,HDB-BUKIT PANJANG,JELAPANG ROAD,1.38635,103.76883
530,PANGSHAN VALLEY,JELAPANG ROAD,1.38472,103.76527
739,HDB-JURONG WEST,JURONG WEST STREET 73,1.34617,103.69998
750,GEK POH VILLE,JURONG WEST STREET 73,1.34794,103.69919
743,GEK POH VILLE,JURONG WEST STREET 73,1.34729,103.69919
701,HDB-JURONG WEST,JURONG WEST STREET 71,1.34232,103.69528
717,HDB-JURONG WEST,JURONG WEST STREET 71,1.34303,103.6975
297C,COMPASSVALE GREEN,COMPASSVALE STREET,1.39463,103.90137
250A,COMPASSVALE HAVEN,COMPASSVALE STREET,1.39168,103.89988
250C,COMPASSVALE HAVEN,COMPASSVALE STREET,1.39269,103.89988
27,MARSILING GREEN,MARSILING DRIVE,1.4421,103.77395
22,MARSILING GREEN,MARSILING DRIVE,1.4419,103.77437
291,HDB-YISHUN,YISHUN STREET 22,1.43576,103.83672
292,HDB-YISHUN,YISHUN STREET 22,1.43672,103.83697
293,HDB-YISHUN,YISHUN STREET 22,1.43611,103.83761
408,,HOUGANG AVENUE 10,1.37333,103.89539
407,,HOUGANG AVENUE 10,1.37297,103.89567
704,HDB-PASIR RIS,PASIR RIS DRIVE 10,1.38078,103.93728
331,HDB-SERANGOON WEST,SERANGOON AVENUE 3,1.34965,103.87021
241,HDB-SERANGOON,SERANGOON AVENUE 3,1.35288,103.87024
327,HDB-SERANGOON ESTATE,SERANGOON AVENUE 3,1.3506,103.86851
212,HDB-SERANGOON ESTATE,SERANGOON AVENUE 4,1.3568,103.87305
112,HWI YOH VILLE,SERANGOON NORTH AVENUE 1,1.3692,103.87159
142,HDB-SERANGOON ESTATE,SERANGOON NORTH AVENUE 1,1.36739,103.87364
324,HDB-SEMBAWANG,SEMBAWANG CLOSE,1.44457,103.81785
341B,SUN TRELLIS,SEMBAWANG CLOSE,1.44798,103.81851
320,HDB-SEMBAWANG,SEMBAWANG CLOSE,1.44644,103.81886
162,MEI LING VISTA,MEI LING STREET,1.29225,103.80286
